-63.984051	-39.648869	-1.270393	-9.278754	-1.830106	-16.468178	-7.712312	-1.570708	-1.211351	-0.009630	1.740847	-1.620605	-5.493688	-1.179758	-2.414071	1.834156	1.744624	1.459911	-0.201148	-0.345995	1.151216	-1.045855	-0.463548	0.992524	-0.332358	0.978964	-1.092353	-0.512067	-0.690709	-1.342823	0.858340	-0.123579	-0.283500	-0.768466	-0.480607	-0.089560	-0.134265	0.100519	0.399103	-0.019131	-0.432558	-0.231071	0.410529	0.085458	0.023399	-0.083263	-0.083498	0.056009	0.115214	0.685871	-0.143559	0.091544	0.192673	0.264316	0.169522	0.223285	-0.042515	0.088527	0.178916	0.061037	0.158762	0.086721	0.167216	-0.020816	0.084820	0.055764	-0.082228	-0.010195	-0.033829	-0.034517	0.046357	-0.118167	-0.053558	-0.026406	-0.064968	0.020124	-0.028599	-0.056442	-0.068622	-0.010171	0.064820	0.049059	-0.024307	0.024717	-0.005121	0.032400	-0.014168	-0.036640	0.016654	-0.014074	0.004326	-0.009219	-0.005137	-0.003134	-0.009307	0.002027	0.001338	-0.000046	-0.000005	0.002041	
-14.019418	3.322667	5.138262	2.829289	-0.386326	1.338502	1.443540	0.393422	2.107257	-2.435930	2.323095	3.210697	3.397324	-8.526250	-1.507464	-9.937906	0.855359	0.463954	0.698787	-1.952196	1.381409	1.621576	-0.921711	3.028120	4.174494	3.009182	-5.737769	1.861158	-3.611942	2.344578	-1.708994	-0.040542	-0.720409	-1.554182	-0.345536	-0.288166	0.997731	-0.303411	0.309912	-0.189816	0.202093	-0.126830	0.625845	-0.071517	-0.053280	0.228693	0.849581	0.167181	-0.217503	-0.054165	0.190548	-0.226808	0.171297	0.371071	-0.291809	0.306972	-0.180966	0.058829	0.026796	-0.006206	-0.010791	0.127601	-0.163679	-0.009126	0.059061	-0.107264	0.219084	-0.076169	-0.027511	0.044910	0.080185	0.166372	-0.149575	-0.083669	-0.054104	0.074374	0.025353	0.034493	0.088108	0.039480	0.038692	0.058189	-0.014791	0.015451	-0.012111	-0.007252	0.001081	0.010034	-0.012046	-0.009604	0.010897	-0.025837	-0.002919	0.002054	0.003308	0.000572	-0.000665	0.000029	0.000012	0.000201	
-22.779587	-2.424248	1.743784	-12.458995	-12.233307	-2.002985	1.939218	5.758017	-1.747759	-0.480031	3.761638	5.754072	2.472224	-7.302971	6.020527	-0.794804	-0.601690	-4.743961	-0.782958	-3.513465	-2.633148	0.888648	2.827348	-1.178738	1.301814	-5.121435	3.186399	0.633664	2.366697	0.623321	-0.722372	1.197777	0.085568	0.165364	-0.109862	0.366409	0.344443	-0.329386	0.000422	1.041408	-0.016399	-0.252987	1.429945	0.346141	0.091148	-0.913715	-0.229918	-0.903491	-0.172139	-0.641575	0.659689	-0.161550	-0.504931	-0.021237	-0.337285	0.050912	0.055924	-0.112287	0.141166	-0.021656	0.148039	0.085626	-0.021831	0.054683	-0.305796	-0.093448	0.126193	-0.010694	0.047459	0.192727	-0.262758	0.021791	0.043754	-0.136246	0.042947	-0.219357	-0.164931	0.062451	0.069428	0.046771	-0.013471	-0.138128	-0.032519	0.004039	-0.065416	-0.012365	0.018618	0.021458	0.011024	0.033336	-0.021488	-0.007262	-0.020786	0.003045	0.005077	-0.001182	0.015182	0.000800	0.000026	0.001437	
-20.674896	13.249732	-17.987883	-1.339112	5.085238	-5.527253	7.056227	-0.887244	-0.556625	1.217558	0.595013	-0.875036	0.771298	-2.379094	-2.720913	0.714520	1.164605	-2.180190	1.160047	-1.112822	-1.854708	-1.654399	-3.625615	3.991498	-2.536291	1.854874	2.783816	2.032692	1.426570	1.222461	2.253453	-0.480199	-3.485359	-0.504927	0.295365	2.755578	2.141599	0.682312	-2.019324	0.763722	0.891602	1.247725	-0.430983	-0.174877	0.643469	0.017733	-0.006695	0.461294	-0.191123	-0.251320	0.357455	-0.348305	0.349822	0.101606	-0.589810	-0.582565	0.105484	-0.379695	0.278591	-0.017937	0.299518	0.257915	-0.360207	0.051240	0.236334	-0.199845	-0.141932	-0.077533	-0.176555	-0.065253	-0.042488	-0.103137	0.142330	-0.032560	0.190158	0.030618	0.063731	-0.064989	0.063654	0.044791	-0.062509	0.051066	-0.125502	0.266133	-0.030949	0.055878	-0.029946	-0.051256	0.004911	-0.007247	0.029923	0.015848	-0.008160	0.005099	-0.016598	-0.001842	0.004603	-0.000257	-0.000000	0.000909	
-21.253269	-7.602046	1.185611	13.095181	-0.003572	11.954568	5.734674	3.035716	2.581848	-5.116550	13.099666	-0.831484	-3.638716	3.593623	-2.365941	3.429860	-4.520000	-7.874179	2.238727	0.465398	0.595353	2.155392	-1.472736	-1.528207	-1.373798	1.625974	-1.425962	1.348296	1.713308	-0.437668	-1.664920	-0.030528	-0.684422	0.077983	0.861692	-0.572918	0.488055	0.281707	1.083088	-0.501987	-0.742625	0.191606	0.480064	0.178956	0.160449	0.863475	0.190079	-0.317170	-0.119485	-0.416143	0.184841	-0.256162	0.358515	-0.437737	-0.339261	0.699247	-0.090716	-0.011749	-0.190794	0.122992	0.180971	-0.227264	-0.020054	-0.032216	0.064864	-0.130293	0.134390	0.082361	-0.040081	-0.020186	-0.075133	-0.051826	-0.087570	-0.058868	-0.033714	0.053541	0.035671	-0.083521	-0.007977	-0.008294	0.074486	0.063906	-0.062886	-0.040806	0.011154	0.010355	0.011821	-0.033643	-0.013614	0.005423	0.025271	0.003129	-0.014417	0.014442	-0.001199	-0.000504	-0.000007	0.000300	0.000058	0.000388	
-17.751791	6.606326	6.520075	-7.960870	-2.535635	5.450488	1.051109	-0.186851	2.941086	2.792150	-1.211305	-0.270662	-2.130159	2.198296	-0.584704	1.495819	3.249333	0.160739	1.558174	1.897864	-0.453768	3.098063	-0.694105	-0.924127	-0.623351	-1.488598	1.616684	0.891200	-2.356567	2.391135	0.746782	0.043767	-0.114105	0.099450	-1.837662	-2.160697	1.787229	-0.041122	-0.241802	0.548419	1.190585	-0.079755	0.092576	1.100350	-1.871340	1.130860	0.636663	-0.167545	-0.872957	0.076593	0.653550	-0.459329	-0.906926	0.789050	1.667154	0.202935	-0.285282	-0.209694	-0.614105	0.322358	0.022625	0.130972	0.183832	0.333405	0.559607	-0.490848	0.062872	-0.579579	-0.246330	-0.318292	-0.434750	0.055043	0.223835	0.160053	-0.331565	0.221479	-0.096288	-0.066381	-0.115189	-0.159097	0.150218	-0.033830	-0.087131	0.129500	0.148292	-0.020995	-0.004907	-0.041689	0.053591	-0.011584	0.018366	-0.004854	0.007845	0.040729	-0.001663	0.000950	0.009374	0.001015	0.000054	-0.002867	
-22.578613	2.947571	3.775234	1.900240	3.682443	1.959727	-3.594024	-4.622922	0.056914	-2.690403	-10.091106	2.028552	-1.761385	1.784690	-1.094284	-0.680952	-2.758275	0.540774	3.347259	-3.121529	2.267008	2.846047	-0.776809	-0.000113	0.384830	-1.501583	1.015966	-1.861567	0.569884	1.400214	-0.860086	-0.592609	-1.470384	0.743257	2.693996	-0.488544	0.043863	1.781230	1.960135	-1.438789	-0.606412	-0.807677	-0.062031	-0.960649	0.869466	-0.127993	-0.155469	-0.013232	1.394053	0.069279	0.451431	-0.323357	0.283358	0.255438	-0.362763	0.220395	-0.569982	-1.155929	-0.251055	0.284973	-0.275844	-0.579601	-0.084943	0.356925	-0.000095	-0.252109	-0.207751	-0.344947	0.104359	-0.001329	-0.351644	0.300643	0.093955	-0.208441	0.065152	-0.448765	-0.243929	0.001687	0.074419	0.133558	-0.066118	0.107956	-0.017765	0.244160	-0.044591	-0.007251	0.109148	0.034902	-0.021010	-0.003436	-0.014895	0.044385	-0.022857	0.016128	-0.013110	-0.006132	0.005361	0.000014	0.000034	0.000196	
-11.098996	-1.277465	-4.305742	2.182262	-0.303640	0.492115	1.418105	3.586142	2.342506	-1.729176	-2.836706	-2.100611	2.941352	1.606834	1.583695	-0.018121	1.148151	1.127672	1.610751	3.964328	3.571428	-0.474830	0.269212	1.135993	1.664448	-0.869290	-0.976845	-0.915971	1.359973	-2.013487	-1.193449	5.673143	0.094294	0.738681	-0.315196	0.221727	2.540723	-3.070306	1.434957	1.065352	0.555482	1.810660	-0.631477	1.774245	-0.134300	1.070137	-0.650469	1.256738	0.657244	-0.213532	-0.926105	-0.674546	0.055101	0.149355	-0.603433	-0.057371	-0.002449	-0.462228	0.312395	0.437451	0.215119	-0.160632	-0.117277	0.698610	-0.530182	-0.076139	-0.040636	-0.128393	0.156574	0.406604	-0.057050	-0.156985	0.078473	-0.103607	-0.059879	-0.006092	-0.144322	0.051533	0.024868	0.040702	-0.065777	-0.034233	-0.000789	0.012150	-0.050136	0.009013	-0.028083	0.005021	0.032021	-0.020556	0.005979	0.017804	0.001788	0.013079	-0.012943	-0.005322	-0.004454	-0.000646	-0.000032	-0.004202	
-20.476086	12.470021	-14.134271	-6.775841	15.691160	1.882202	-5.054799	-0.923609	-16.095167	-9.177293	2.796022	5.932198	2.887075	3.104358	-1.504159	0.526583	4.565606	0.337344	-0.120915	2.112613	-0.235282	-1.326878	-0.518719	-1.763379	-0.097578	0.178136	-0.512865	1.234339	-0.510715	-0.545198	-0.797142	1.170506	-0.774636	1.189059	-1.549464	-0.620516	0.130047	0.607710	0.763311	0.322531	-0.209809	-1.432574	1.053036	0.129783	0.255058	0.228587	0.415807	0.418736	0.011597	0.008519	0.170076	0.762212	-0.504938	-0.648053	0.208113	0.161662	-0.080229	-0.331384	0.333024	-0.028378	-0.389895	0.057493	-0.050919	0.096561	0.106693	0.114510	0.172688	0.205929	0.125698	-0.033134	-0.049462	0.248481	-0.101297	0.027987	0.003569	-0.117973	-0.090410	0.043471	0.002790	-0.003077	0.036659	-0.078957	0.045064	-0.157484	0.017519	-0.002234	0.023775	0.014328	-0.001608	-0.008680	-0.007421	-0.011075	0.009157	0.003499	0.020942	0.003989	0.000004	0.000238	-0.000014	0.000538	
-19.303190	5.890039	1.839600	-1.910061	5.229524	-0.539512	-1.365078	-0.710540	-1.567570	-0.534637	-0.338197	2.038477	4.960066	4.763013	-0.240462	-2.935634	-2.638325	-1.582799	0.018582	-2.055686	-2.725201	1.375286	2.253651	-1.356179	-1.523362	-0.268276	-0.041859	-1.965334	-0.290139	-0.836762	0.289290	-1.668253	1.575640	-2.908060	-2.052731	1.044207	1.152916	-0.764721	2.146750	1.546556	0.168300	1.801738	-0.253737	-1.801901	0.144269	-0.651681	-0.124509	0.435746	1.739607	1.370796	-0.142285	-0.054851	-0.414577	0.606647	-0.470910	-0.118627	-0.145274	0.636982	-0.825709	0.303264	0.926475	-0.340139	0.017785	-0.187404	0.123708	0.225511	-0.112889	0.021656	0.141909	-0.130754	-0.104573	-0.204843	-0.031105	0.342810	-0.121376	0.364526	0.049680	0.123638	0.023788	0.117206	-0.151325	0.014612	-0.098251	-0.002895	0.109126	-0.055122	0.023834	-0.107472	-0.016328	0.032377	0.050911	-0.007283	0.005992	-0.006661	0.009969	0.010413	-0.004057	-0.000199	-0.000030	-0.000137	
